Date,Open,High,Low,Close,Adj Close,Volume
2021-10-28,15.470000,15.680000,15.010000,15.670000,15.670000,180200
2021-10-29,15.500000,15.780000,15.320000,15.400000,15.400000,284900
2021-11-01,15.410000,16.150000,15.410000,16.100000,16.100000,244900
2021-11-02,16.150000,17.120001,16.049999,17.000000,17.000000,708000
2021-11-03,15.530000,16.700001,15.480000,16.350000,16.350000,345200
2021-11-04,16.290001,16.990000,16.160000,16.299999,16.299999,269100
2021-11-05,16.670000,17.040001,16.200001,16.700001,16.700001,351200
2021-11-08,16.700001,16.730000,15.847000,16.129999,16.129999,252000
2021-11-09,16.100000,16.120001,15.640000,15.690000,15.690000,173800
2021-11-10,15.500000,15.900000,15.500000,15.580000,15.580000,204000
2021-11-11,15.600000,15.790000,15.400000,15.650000,15.650000,133600
2021-11-12,15.600000,15.620000,15.110000,15.150000,15.150000,270100
2021-11-15,15.130000,15.570000,15.070000,15.460000,15.460000,162200
2021-11-16,15.440000,15.580000,15.130000,15.450000,15.450000,182200
2021-11-17,15.320000,15.460000,14.950000,15.080000,15.080000,249700
2021-11-18,15.160000,15.210000,14.730000,14.940000,14.940000,224900
2021-11-19,14.750000,15.130000,14.610000,15.010000,15.010000,330000
2021-11-22,15.180000,15.730000,15.020000,15.170000,15.170000,265300
2021-11-23,15.170000,15.900000,15.159000,15.550000,15.550000,294400
2021-11-24,15.470000,15.510000,15.050000,15.350000,15.350000,239400
2021-11-26,14.750000,15.140000,14.030000,14.890000,14.890000,586400
2021-11-29,15.180000,15.200000,14.330000,14.680000,14.680000,333400
2021-11-30,14.410000,14.590000,14.120000,14.390000,14.390000,478900
2021-12-01,14.640000,14.880000,13.030000,13.270000,13.270000,862300
2021-12-02,13.440000,14.150000,13.300000,14.000000,14.000000,486900
2021-12-03,13.980000,14.150000,13.240000,13.580000,13.580000,344200
2021-12-06,13.810000,14.700000,13.760000,14.350000,14.350000,230800
2021-12-07,14.700000,14.785000,14.350000,14.420000,14.420000,257800
2021-12-08,14.440000,14.680000,14.281000,14.450000,14.450000,159600
2021-12-09,14.190000,14.240000,13.720000,13.800000,13.800000,245400
2021-12-10,13.990000,13.990000,13.315000,13.630000,13.630000,358600
2021-12-13,13.500000,13.615000,12.980000,13.370000,13.370000,470900
2021-12-14,13.250000,13.530000,13.200000,13.340000,13.340000,276200
2021-12-15,13.380000,13.470000,12.850000,13.380000,13.380000,472500
2021-12-16,13.490000,13.700000,12.880000,12.990000,12.990000,464200
2021-12-17,12.750000,13.225000,12.520000,12.700000,12.700000,512100
2021-12-20,12.450000,12.590000,11.950000,12.450000,12.450000,547900
2021-12-21,12.510000,13.320000,12.510000,12.900000,12.900000,333400
2021-12-22,12.920000,13.110000,12.750000,13.070000,13.070000,390300
2021-12-23,13.090000,13.400000,13.030000,13.330000,13.330000,344700
2021-12-27,13.330000,13.410000,13.060000,13.220000,13.220000,286200
2021-12-28,13.100000,13.410000,13.090000,13.150000,13.150000,315400
2021-12-29,13.130000,13.320000,13.000000,13.090000,13.090000,386400
2021-12-30,12.990000,13.421000,12.980000,13.230000,13.230000,387800
2021-12-31,13.200000,13.515000,13.090000,13.270000,13.270000,450800
2022-01-03,13.430000,13.910000,13.070000,13.330000,13.330000,414000
2022-01-04,13.370000,14.450000,13.350000,14.450000,14.450000,632900
2022-01-05,14.450000,14.620000,13.580000,13.590000,13.590000,375300
2022-01-06,13.580000,13.770000,13.320000,13.530000,13.530000,345100
2022-01-07,13.390000,13.390000,12.860000,13.000000,13.000000,668400
2022-01-10,12.910000,12.950000,12.540000,12.720000,12.720000,465000
2022-01-11,12.640000,13.020000,12.060000,12.860000,12.860000,1228200
2022-01-12,12.860000,13.020000,12.530000,12.560000,12.560000,516900
2022-01-13,12.620000,12.710000,12.010000,12.060000,12.060000,398000
2022-01-14,12.000000,12.030000,11.520000,11.970000,11.970000,712800
2022-01-18,11.680000,11.800000,11.360000,11.520000,11.520000,756100
2022-01-19,11.590000,11.625000,11.050000,11.060000,11.060000,655600
2022-01-20,11.210000,11.280000,10.610000,10.660000,10.660000,771600
2022-01-21,10.570000,10.760000,10.190000,10.200000,10.200000,709900
2022-01-24,9.900000,10.540000,9.560000,10.470000,10.470000,780100
2022-01-25,10.200000,10.440000,9.990000,10.300000,10.300000,408900
2022-01-26,10.460000,10.810000,9.980000,10.140000,10.140000,530100
2022-01-27,10.270000,10.420000,9.500000,9.580000,9.580000,727500
2022-01-28,9.600000,9.720000,9.300000,9.710000,9.710000,571700
2022-01-31,9.750000,10.380000,9.570000,10.360000,10.360000,785900
2022-02-01,10.300000,10.480000,10.070000,10.360000,10.360000,462300
2022-02-02,10.400000,10.520000,9.750000,9.870000,9.870000,414800
2022-02-03,9.750000,9.880000,9.410000,9.430000,9.430000,464000
2022-02-04,9.350000,9.470000,9.050000,9.420000,9.420000,543400
2022-02-07,9.470000,9.780000,9.370000,9.450000,9.450000,567800
2022-02-08,9.500000,9.570000,9.260000,9.440000,9.440000,519300
2022-02-09,9.560000,9.860000,9.470000,9.700000,9.700000,462700
2022-02-10,9.500000,9.820000,9.220000,9.290000,9.290000,643000
2022-02-11,9.310000,9.480000,8.940000,9.060000,9.060000,570000
2022-02-14,9.060000,9.210000,8.890000,9.000000,9.000000,547500
2022-02-15,9.140000,9.480000,9.040000,9.290000,9.290000,954100
2022-02-16,9.250000,9.580000,9.250000,9.580000,9.580000,566100
2022-02-17,9.480000,9.620000,9.240000,9.320000,9.320000,477300
2022-02-18,9.250000,9.460000,9.055000,9.110000,9.110000,562700
2022-02-22,9.000000,9.090000,8.260000,8.530000,8.530000,1731900
2022-02-23,8.690000,8.920000,8.450000,8.490000,8.490000,789600
2022-02-24,8.170000,8.890000,8.120000,8.860000,8.860000,595700
2022-02-25,9.000000,9.275000,8.830000,9.220000,9.220000,556400
2022-02-28,10.400000,10.560000,10.080000,10.190000,10.190000,1456700
2022-03-01,10.330000,11.442000,10.270000,10.980000,10.980000,1540900
2022-03-02,11.000000,11.670000,11.000000,11.600000,11.600000,1045900
2022-03-03,11.600000,11.810000,11.170000,11.380000,11.380000,585500
2022-03-04,11.270000,11.380000,10.940000,11.150000,11.150000,634300
2022-03-07,11.140000,11.310000,10.750000,10.760000,10.760000,670700
2022-03-08,10.760000,11.790000,10.660000,11.450000,11.450000,648300
2022-03-09,11.670000,12.690000,11.600000,12.230000,12.230000,786900
2022-03-10,11.900000,12.112000,11.380000,11.980000,11.980000,645300
2022-03-11,12.130000,12.450000,11.430000,11.470000,11.470000,503500
2022-03-14,11.570000,11.570000,10.840000,10.940000,10.940000,599800
2022-03-15,10.930000,11.350000,10.840000,11.310000,11.310000,484900
2022-03-16,11.670000,11.800000,10.730000,11.090000,11.090000,675300
2022-03-17,11.040000,11.900000,10.910000,11.900000,11.900000,649200
2022-03-18,11.830000,11.970000,11.570000,11.850000,11.850000,787500
2022-03-21,11.790000,11.855000,11.500000,11.650000,11.650000,484400
2022-03-22,11.700000,12.290000,11.700000,12.160000,12.160000,512600
2022-03-23,12.130000,12.340000,12.000000,12.100000,12.100000,305700
2022-03-24,12.080000,12.600000,12.010000,12.570000,12.570000,354300
2022-03-25,12.570000,12.790000,12.472000,12.760000,12.760000,367500
2022-03-28,12.780000,12.790000,12.440000,12.760000,12.760000,335300
2022-03-29,12.840000,13.050000,12.570000,12.700000,12.700000,510200
2022-03-30,12.580000,12.690000,12.400000,12.530000,12.530000,383300
2022-03-31,12.660000,12.880000,12.600000,12.660000,12.660000,393300
2022-04-01,12.750000,13.010000,12.640000,12.990000,12.990000,348300
2022-04-04,13.000000,13.366000,12.770000,13.200000,13.200000,340200
2022-04-05,13.180000,13.300000,12.580000,12.600000,12.600000,282800
2022-04-06,12.500000,12.500000,12.100000,12.300000,12.300000,436800
2022-04-07,12.250000,12.250000,11.860000,12.090000,12.090000,358300
2022-04-08,12.070000,12.260000,11.950000,12.030000,12.030000,443300
2022-04-11,11.980000,12.290000,11.900000,11.920000,11.920000,383300
2022-04-12,12.060000,12.260000,11.920000,12.120000,12.120000,275800
2022-04-13,12.150000,12.420000,12.060000,12.120000,12.120000,326900
2022-04-14,12.210000,12.370000,11.929000,11.940000,11.940000,158900
2022-04-18,11.880000,12.030000,11.640000,11.720000,11.720000,333800
2022-04-19,11.750000,12.170000,11.750000,11.840000,11.840000,310400
2022-04-20,11.930000,12.040000,11.550000,11.730000,11.730000,378500
2022-04-21,11.890000,11.950000,11.380000,11.600000,11.600000,372500
2022-04-22,11.410000,11.640000,11.345000,11.590000,11.590000,418700
2022-04-25,11.420000,11.610000,11.160000,11.360000,11.360000,621500
2022-04-26,11.200000,11.360000,11.000000,11.040000,11.040000,331100
2022-04-27,10.970000,11.090000,10.580000,10.580000,10.580000,483400
2022-04-28,10.650000,10.770000,10.360000,10.630000,10.630000,410700
2022-04-29,10.300000,10.625000,9.880000,9.900000,9.900000,665000
2022-05-02,10.090000,10.090000,9.530000,9.800000,9.800000,583700
2022-05-03,9.800000,10.130000,9.697000,9.970000,9.970000,452000
2022-05-04,10.070000,10.300000,9.790000,10.270000,10.270000,320100
2022-05-05,10.130000,10.130000,9.740000,10.030000,10.030000,418500
2022-05-06,9.830000,9.940000,9.620000,9.770000,9.770000,410300
2022-05-09,9.600000,9.770000,9.450000,9.580000,9.580000,677400
2022-05-10,9.720000,9.900000,9.330000,9.460000,9.460000,414200
2022-05-11,9.310000,9.392000,8.620000,8.670000,8.670000,944600
2022-05-12,8.650000,8.700000,7.980000,8.160000,8.160000,1072800
2022-05-13,8.330000,8.440000,8.030000,8.320000,8.320000,747900
2022-05-16,8.250000,8.350000,8.040000,8.110000,8.110000,542900
2022-05-17,8.280000,8.480000,8.220000,8.340000,8.340000,519300
2022-05-18,8.200000,8.300000,7.875000,8.000000,8.000000,618600
2022-05-19,7.870000,8.040000,7.660000,7.750000,7.750000,764100
2022-05-20,7.910000,7.950000,7.470000,7.640000,7.640000,706200
2022-05-23,7.740000,7.928000,7.580000,7.910000,7.910000,596100
2022-05-24,7.830000,7.830000,7.470000,7.750000,7.750000,551600
2022-05-25,7.650000,7.920000,7.620000,7.830000,7.830000,457400
2022-05-26,7.950000,8.300000,7.940000,8.170000,8.170000,444000
2022-05-27,8.240000,8.515000,8.210000,8.360000,8.360000,688600
2022-05-31,8.280000,8.340000,7.960000,8.030000,8.030000,1184900
2022-06-01,8.180000,8.310000,7.910000,8.110000,8.110000,550700
2022-06-02,8.070000,8.280000,8.015000,8.230000,8.230000,537400
2022-06-03,8.220000,8.300000,7.780000,7.820000,7.820000,450700
2022-06-06,7.870000,7.950000,7.500000,7.630000,7.630000,823900
2022-06-07,7.500000,8.090000,7.450000,8.080000,8.080000,505300
2022-06-08,8.090000,8.240000,7.920000,7.940000,7.940000,475500
2022-06-09,7.910000,8.120000,7.580000,7.630000,7.630000,528200
2022-06-10,7.470000,7.470000,6.940000,6.940000,6.940000,878000
2022-06-13,6.660000,6.950000,6.335000,6.400000,6.400000,1249100
2022-06-14,6.460000,6.465000,6.005000,6.040000,6.040000,973100
2022-06-15,6.090000,6.180000,5.850000,6.050000,6.050000,1390600
2022-06-16,5.870000,5.880000,5.210000,5.310000,5.310000,1455900
2022-06-17,5.510000,5.560000,5.150000,5.240000,5.240000,2172100
2022-06-21,5.470000,5.715000,5.180000,5.570000,5.570000,1679000
2022-06-22,5.420000,5.640000,5.420000,5.480000,5.480000,1098300
2022-06-23,5.540000,5.650000,5.500000,5.640000,5.640000,969100
2022-06-24,5.680000,6.055000,5.675000,5.880000,5.880000,1495800
2022-06-27,5.890000,5.920000,5.630000,5.760000,5.760000,659100
2022-06-28,5.860000,5.990000,5.460000,5.470000,5.470000,550200
2022-06-29,5.460000,5.490000,5.095000,5.250000,5.250000,1045500
2022-06-30,5.150000,5.235000,4.900000,5.210000,5.210000,1023900
2022-07-01,5.240000,5.410000,5.075000,5.400000,5.400000,626300
2022-07-05,5.250000,5.570000,5.030000,5.560000,5.560000,746500
2022-07-06,5.530000,5.720000,5.515000,5.550000,5.550000,662500
2022-07-07,5.630000,6.110000,5.630000,6.080000,6.080000,1162300
2022-07-08,9.110000,11.300000,9.000000,10.960000,10.960000,82766500
2022-07-11,10.860000,11.000000,9.800000,10.480000,10.480000,5742300
2022-07-12,10.380000,11.160000,10.330000,10.490000,10.490000,2848300
2022-07-13,10.380000,10.880000,10.130000,10.640000,10.640000,1107200
2022-07-14,10.320000,10.510000,10.150000,10.410000,10.410000,1048900
2022-07-15,10.630000,11.160000,10.360000,10.890000,10.890000,1178900
2022-07-18,10.950000,12.320000,10.840000,12.000000,12.000000,1659400
2022-07-19,12.160000,12.630000,11.980000,12.490000,12.490000,894900
2022-07-20,12.460000,12.870000,12.270000,12.650000,12.650000,861200
2022-07-21,12.440000,12.600000,12.140000,12.480000,12.480000,641600
2022-07-22,12.560000,12.630000,11.230000,11.580000,11.580000,1041600
2022-07-25,11.710000,11.890000,11.440000,11.630000,11.630000,471200
2022-07-26,11.550000,11.550000,11.040000,11.150000,11.150000,774500
2022-07-27,11.340000,11.450000,11.030000,11.340000,11.340000,674500
2022-07-28,11.330000,12.035000,11.330000,12.000000,12.000000,685400
2022-07-29,11.890000,12.050000,11.750000,12.020000,12.020000,316700
2022-08-01,11.870000,12.110000,11.600000,11.980000,11.980000,403000
2022-08-02,11.930000,12.180000,11.700000,11.730000,11.730000,969800
2022-08-03,11.870000,11.920000,11.150000,11.490000,11.490000,669800
2022-08-04,11.570000,11.770000,11.540000,11.610000,11.610000,371200
2022-08-05,11.550000,11.960000,11.340000,11.860000,11.860000,391100
2022-08-08,12.000000,12.560000,11.960000,12.160000,12.160000,678400
2022-08-09,12.160000,12.180000,11.630000,11.820000,11.820000,385800
2022-08-10,12.500000,13.420000,12.400000,12.950000,12.950000,1005500
2022-08-11,13.100000,14.520000,13.100000,14.060000,14.060000,1317300
2022-08-12,14.140000,14.140000,13.755000,14.000000,14.000000,689100
2022-08-15,13.690000,13.900000,13.610000,13.830000,13.830000,900500
2022-08-16,13.720000,13.980000,13.500000,13.680000,13.680000,913600
2022-08-17,13.290000,13.620000,13.190000,13.430000,13.430000,693500
2022-08-18,13.260000,13.700000,13.250000,13.600000,13.600000,662100
2022-08-19,13.270000,13.455000,13.150000,13.330000,13.330000,407700
2022-08-22,12.910000,13.180000,12.680000,12.710000,12.710000,712000
2022-08-23,12.860000,13.120000,12.710000,12.970000,12.970000,646700
2022-08-24,13.060000,13.376000,12.960000,13.240000,13.240000,313800
2022-08-25,13.370000,13.640000,13.200000,13.310000,13.310000,393500
2022-08-26,13.370000,13.370000,12.850000,12.910000,12.910000,908000
2022-08-29,12.700000,12.925000,12.560000,12.710000,12.710000,465500
2022-08-30,12.870000,12.950000,12.410000,12.580000,12.580000,400600
2022-08-31,12.630000,12.691000,12.455000,12.540000,12.540000,684200
2022-09-01,12.560000,12.830000,12.380000,12.660000,12.660000,623500
2022-09-02,12.680000,12.810000,12.470000,12.660000,12.660000,463500
2022-09-06,12.830000,12.840000,12.380000,12.520000,12.520000,623700
2022-09-07,12.410000,12.700000,12.400000,12.680000,12.680000,452100
2022-09-08,12.580000,12.825000,12.467000,12.800000,12.800000,509900
2022-09-09,12.890000,13.060000,12.540000,12.630000,12.630000,574600
2022-09-12,12.720000,12.850000,12.380000,12.640000,12.640000,370200
2022-09-13,12.250000,12.420000,11.910000,12.100000,12.100000,729000
2022-09-14,12.050000,12.260000,11.700000,12.250000,12.250000,553500
2022-09-15,12.210000,12.530000,11.870000,11.990000,11.990000,492400
2022-09-16,11.830000,12.000000,11.480000,11.800000,11.800000,1348700
2022-09-19,11.520000,11.800000,11.390000,11.690000,11.690000,637400
2022-09-20,11.600000,11.600000,11.030000,11.050000,11.050000,700900
2022-09-21,11.000000,11.000000,10.050000,10.050000,10.050000,1611200
2022-09-22,10.050000,10.170000,9.260000,9.470000,9.470000,1446300
2022-09-23,9.250000,9.460000,9.040000,9.170000,9.170000,1010600
2022-09-26,9.020000,9.170000,8.700000,8.730000,8.730000,964400
2022-09-27,8.860000,9.040000,8.450000,8.540000,8.540000,521700
2022-09-28,8.540000,9.070000,8.420000,9.020000,9.020000,597500
2022-09-29,8.810000,8.910000,8.440000,8.680000,8.680000,844500
2022-09-30,8.730000,9.180000,8.650000,9.020000,9.020000,781400
2022-10-03,9.500000,9.580000,8.750000,8.990000,8.990000,840900
2022-10-04,9.220000,9.860000,9.100000,9.860000,9.860000,640100
2022-10-05,9.590000,9.740000,9.115000,9.590000,9.590000,457800
2022-10-06,9.530000,9.825000,9.530000,9.650000,9.650000,306900
2022-10-07,9.530000,9.615000,9.330000,9.500000,9.500000,581000
2022-10-10,9.540000,9.590000,9.390000,9.440000,9.440000,289100
2022-10-11,9.390000,9.610000,9.200000,9.470000,9.470000,547500
2022-10-12,9.330000,9.402000,7.920000,8.530000,8.530000,1379000
2022-10-13,8.200000,8.675000,8.050000,8.660000,8.660000,903000
2022-10-14,8.760000,8.870000,8.280000,8.310000,8.310000,350300
2022-10-17,8.830000,10.200000,8.820000,9.910000,9.910000,1725800
2022-10-18,10.190000,10.398000,9.800000,10.070000,10.070000,892500
2022-10-19,9.960000,10.010000,9.650000,9.750000,9.750000,1478700
2022-10-20,9.670000,10.150000,9.670000,9.940000,9.940000,368600
2022-10-21,10.010000,10.550000,9.885000,10.540000,10.540000,548200
2022-10-24,10.600000,10.730000,10.265000,10.580000,10.580000,649500
2022-10-25,10.540000,11.330000,10.540000,11.140000,11.140000,794400
2022-10-26,11.210000,11.300000,10.640000,10.720000,10.720000,1336500
2022-10-27,10.870000,10.870000,10.000000,10.100000,10.100000,7871900
2022-10-28,10.140000,10.460000,10.080000,10.340000,10.340000,976400
2022-10-31,10.500000,10.810000,10.350000,10.730000,10.730000,1677400
2022-11-01,10.990000,11.170000,10.815000,11.130000,11.130000,813000
2022-11-02,11.170000,11.625000,11.000000,11.120000,11.120000,1049900
2022-11-03,10.810000,11.480000,10.810000,11.300000,11.300000,708800
2022-11-04,11.430000,11.570000,11.180000,11.370000,11.370000,590400
2022-11-07,11.250000,11.480000,11.230000,11.380000,11.380000,603300
2022-11-08,11.500000,11.500000,11.190000,11.360000,11.360000,474800
2022-11-09,11.290000,11.290000,10.835000,10.930000,10.930000,518400
2022-11-10,11.320000,11.680000,11.140000,11.530000,11.530000,723100
2022-11-11,11.760000,11.840000,11.440000,11.630000,11.630000,486000
2022-11-14,11.600000,11.980000,11.535000,11.800000,11.800000,480100
2022-11-15,12.030000,12.200000,11.750000,11.910000,11.910000,340300
2022-11-16,11.570000,11.860000,11.465000,11.540000,11.540000,446800
2022-11-17,11.290000,11.560000,11.220000,11.560000,11.560000,377900
2022-11-18,11.740000,11.740000,11.420000,11.550000,11.550000,254700
2022-11-21,11.350000,11.570000,11.310000,11.510000,11.510000,283700
2022-11-22,11.480000,11.570000,11.405000,11.440000,11.440000,614200
2022-11-23,11.380000,11.780000,11.360000,11.780000,11.780000,235800
2022-11-25,11.660000,11.790000,11.640000,11.700000,11.700000,92500
2022-11-28,11.580000,11.730000,11.350000,11.390000,11.390000,272800
2022-11-29,11.350000,11.840000,11.350000,11.760000,11.760000,455200
2022-11-30,11.810000,12.030000,11.690000,11.970000,11.970000,378800
2022-12-01,11.860000,12.560000,11.860000,12.450000,12.450000,628900
2022-12-02,12.230000,12.380000,12.065000,12.280000,12.280000,331400
2022-12-05,12.130000,12.430000,12.080000,12.080000,12.080000,320800
2022-12-06,12.030000,12.190000,11.760000,11.950000,11.950000,343900
2022-12-07,11.950000,12.080000,11.780000,11.820000,11.820000,556100
2022-12-08,11.890000,11.965000,11.710000,11.800000,11.800000,377400
2022-12-09,11.690000,12.120000,11.690000,11.940000,11.940000,465400
2022-12-12,11.910000,12.010000,11.820000,11.930000,11.930000,202100
2022-12-13,12.400000,12.540000,12.080000,12.350000,12.350000,351500
2022-12-14,12.350000,12.500000,12.040000,12.190000,12.190000,290300
2022-12-15,11.980000,12.130000,11.950000,12.000000,12.000000,267600
2022-12-16,11.890000,12.000000,11.760000,11.920000,11.920000,497200
2022-12-19,11.890000,11.935000,11.710000,11.820000,11.820000,260000
2022-12-20,11.740000,11.930000,11.670000,11.720000,11.720000,286500
2022-12-21,11.800000,12.060000,11.785000,11.840000,11.840000,223500
2022-12-22,11.690000,11.930000,11.580000,11.890000,11.890000,333700
2022-12-23,11.930000,12.020000,11.810000,11.950000,11.950000,205900
2022-12-27,11.840000,11.935000,11.650000,11.670000,11.670000,286000
2022-12-28,11.640000,11.770000,11.585000,11.660000,11.660000,233000
2022-12-29,11.740000,11.935000,11.660000,11.780000,11.780000,256200
2022-12-30,11.630000,11.840000,11.620000,11.830000,11.830000,495100
2023-01-03,11.980000,12.100000,11.800000,11.910000,11.910000,293900
2023-01-04,12.090000,12.213000,11.940000,12.100000,12.100000,527700
2023-01-05,11.910000,12.020000,11.760000,11.950000,11.950000,323000
2023-01-06,12.050000,12.140000,11.905000,12.110000,12.110000,232300
2023-01-09,12.210000,12.240000,11.840000,11.890000,11.890000,269700
2023-01-10,11.810000,12.080000,11.760000,12.080000,12.080000,219200
2023-01-11,12.150000,12.390000,12.100000,12.350000,12.350000,387400
2023-01-12,12.420000,12.490000,12.190000,12.300000,12.300000,151000
2023-01-13,12.150000,12.310000,12.150000,12.300000,12.300000,114800
2023-01-17,12.200000,12.405000,12.100000,12.110000,12.110000,208200
2023-01-18,12.110000,12.241000,11.840000,11.970000,11.970000,326900
2023-01-19,11.860000,11.900000,11.750000,11.780000,11.780000,366600
2023-01-20,11.850000,11.985000,11.600000,11.930000,11.930000,280400
2023-01-23,11.870000,11.910000,11.730000,11.810000,11.810000,332600
2023-01-24,11.890000,11.950000,11.690000,11.890000,11.890000,211600
2023-01-25,11.760000,12.010000,11.750000,11.950000,11.950000,194200
2023-01-26,12.030000,12.170000,11.830000,11.970000,11.970000,286400
2023-01-27,11.880000,12.130000,11.880000,11.980000,11.980000,201700
2023-01-30,11.900000,12.120000,11.790000,11.840000,11.840000,268100
2023-01-31,11.850000,12.160000,11.850000,12.150000,12.150000,350800
2023-02-01,12.080000,12.360000,12.000000,12.230000,12.230000,329200
2023-02-02,12.400000,12.650000,12.290000,12.470000,12.470000,816900
2023-02-03,12.310000,12.790000,12.220000,12.700000,12.700000,729100
2023-02-06,12.560000,12.765000,12.480000,12.570000,12.570000,745900
2023-02-07,12.470000,12.690000,12.140000,12.560000,12.560000,969100
2023-02-08,12.430000,12.670000,12.290000,12.550000,12.550000,285600
2023-02-09,12.600000,12.600000,12.048000,12.070000,12.070000,1004100
2023-02-10,12.020000,12.150000,11.980000,12.050000,12.050000,488900
2023-02-13,12.070000,12.280000,11.995000,12.170000,12.170000,304000
2023-02-14,12.090000,12.300000,12.000000,12.220000,12.220000,240800
2023-02-15,12.130000,12.380000,12.100000,12.370000,12.370000,342100
2023-02-16,12.150000,12.580000,12.130000,12.390000,12.390000,492800
2023-02-17,12.350000,12.430000,12.170000,12.280000,12.280000,557700
2023-02-21,12.080000,12.220000,12.060000,12.100000,12.100000,333500
2023-02-22,12.100000,12.150000,11.980000,12.100000,12.100000,172800
2023-02-23,12.200000,12.330000,12.100000,12.320000,12.320000,184400
2023-02-24,12.140000,12.271000,12.100000,12.260000,12.260000,153700
2023-02-27,12.340000,12.360000,12.030000,12.080000,12.080000,351500
2023-02-28,12.090000,12.200000,12.060000,12.080000,12.080000,259200
2023-03-01,12.050000,12.110000,11.950000,12.040000,12.040000,300200
2023-03-02,11.940000,12.090000,11.850000,11.920000,11.920000,409800
2023-03-03,11.960000,12.120000,11.900000,11.920000,11.920000,308000
2023-03-06,11.900000,11.920000,10.450000,10.780000,10.780000,2747400
2023-03-07,10.770000,10.940000,10.575000,10.940000,10.940000,1121300
2023-03-08,10.890000,11.110000,10.810000,11.110000,11.110000,600200
2023-03-09,11.100000,11.185000,10.765000,10.830000,10.830000,453300
2023-03-10,10.720000,10.930000,10.470000,10.620000,10.620000,542600
2023-03-13,10.570000,10.570000,9.440000,9.720000,9.720000,1511000
2023-03-14,10.050000,10.260000,9.950000,10.110000,10.110000,562400
2023-03-15,9.650000,9.677000,8.737000,9.240000,9.240000,1383500
2023-03-16,9.250000,9.750000,9.121000,9.140000,9.140000,1186300
2023-03-17,8.900000,8.900000,8.150000,8.430000,8.430000,1761800
2023-03-20,8.380000,8.430000,7.465000,7.600000,7.600000,2572100
2023-03-21,7.580000,8.140000,7.580000,7.970000,7.970000,1615900
2023-03-22,8.040000,8.040000,7.630000,7.840000,7.840000,1412200
2023-03-23,7.900000,8.260000,7.730000,7.780000,7.780000,1124200
2023-03-24,7.640000,7.880000,7.390000,7.730000,7.730000,1291400
2023-03-27,7.770000,7.840000,7.468000,7.630000,7.630000,808300
2023-03-28,7.630000,7.700000,7.215000,7.320000,7.320000,1261500
2023-03-29,7.390000,7.620000,7.340000,7.620000,7.620000,1027600
2023-03-30,7.690000,7.815000,7.520000,7.570000,7.570000,574700
2023-03-31,7.620000,7.870000,7.510000,7.870000,7.870000,711100
2023-04-03,7.820000,8.070000,7.750000,7.950000,7.950000,548300
2023-04-04,8.130000,8.175000,7.890000,8.120000,8.120000,1069800
2023-04-05,8.040000,8.150000,7.810000,8.040000,8.040000,607800
2023-04-06,8.090000,8.180000,8.030000,8.180000,8.180000,410500
2023-04-10,8.100000,8.300000,7.980000,8.300000,8.300000,338100
2023-04-11,8.300000,8.620000,8.295000,8.560000,8.560000,527800
2023-04-12,8.600000,8.660000,8.360000,8.360000,8.360000,289500
2023-04-13,8.390000,8.460000,8.290000,8.390000,8.390000,245500
2023-04-14,8.375000,8.510000,8.210000,8.400000,8.400000,214700
2023-04-17,8.420000,8.550000,8.355000,8.430000,8.430000,448800
2023-04-18,8.460000,8.460000,8.230000,8.290000,8.290000,336100
2023-04-19,8.170000,8.300000,8.080000,8.240000,8.240000,341400
2023-04-20,8.180000,8.350000,8.160000,8.210000,8.210000,374200
2023-04-21,8.230000,8.240000,8.075000,8.190000,8.190000,301200
2023-04-24,8.170000,8.190000,7.995000,8.040000,8.040000,338900
2023-04-25,7.940000,7.970000,7.595000,7.680000,7.680000,570600
2023-04-26,7.630000,7.795000,7.320000,7.330000,7.330000,672500
2023-04-27,7.350000,7.410000,7.275000,7.330000,7.330000,536900
2023-04-28,7.320000,7.670000,7.310000,7.490000,7.490000,458400
2023-05-01,7.450000,7.650000,7.330000,7.600000,7.600000,514100
2023-05-02,7.530000,7.618000,7.400000,7.410000,7.410000,568000
2023-05-03,7.430000,7.910000,7.415000,7.700000,7.700000,673000
2023-05-04,7.620000,7.630000,7.320000,7.460000,7.460000,516500
2023-05-05,7.580000,7.740000,7.580000,7.670000,7.670000,337300
2023-05-08,7.660000,7.690000,7.530000,7.630000,7.630000,319900
2023-05-09,7.580000,7.640000,7.430000,7.520000,7.520000,304700
2023-05-10,7.685000,7.880000,7.550000,7.790000,7.790000,523300
2023-05-11,7.650000,7.680000,7.400000,7.490000,7.490000,455100
2023-05-12,7.510000,7.630000,7.490000,7.540000,7.540000,534100
2023-05-15,7.560000,7.710000,7.500000,7.600000,7.600000,461100
2023-05-16,7.530000,7.540000,7.395000,7.470000,7.470000,509900
2023-05-17,7.510000,7.710000,7.420000,7.620000,7.620000,550800
2023-05-18,7.620000,7.685000,7.435000,7.510000,7.510000,278500
2023-05-19,7.500000,7.580000,7.370000,7.460000,7.460000,372300
2023-05-22,7.500000,7.790000,7.480000,7.650000,7.650000,729700
2023-05-23,7.650000,7.860000,7.430000,7.440000,7.440000,585700
2023-05-24,7.400000,7.440000,7.105000,7.250000,7.250000,1072600
2023-05-25,7.250000,7.400000,7.195000,7.300000,7.300000,477300
2023-05-26,7.260000,7.540000,7.260000,7.400000,7.400000,340600
